20190202,   6.02,   5.27,   6.81,   6.18,   5.94,   4.66,   5.74,   5.02,   5.36,   5.17,   5.90,   5.91,   5.65,   5.02,   5.52,   5.85,   5.11,   5.11,   6.14,   5.45,   5.38,   5.66,   4.81,   4.91,   5.38,   5.45,   5.70,   5.95,   5.37,   5.16,   6.20,   4.88,   5.82,   5.57,   4.57,   5.57,   5.18,   5.93,   5.06,   5.89,   4.80,   5.55,   5.08,   5.23,   4.91,   5.44,   5.29,   5.26,   5.19,   5.81,   4.87,
20190203,   8.91,  10.74,  12.31,  14.25,  10.34,   8.65,  10.38,  12.80,   7.89,   7.64,   8.50,  12.60,  11.43,  10.94,  10.59,   9.71,   8.87,   9.21,  10.27,  10.16,  10.15,   9.59,   9.33,   8.85,  11.60,  11.25,  10.23,   9.87,  10.99,  11.06,   8.99,  10.18,   9.83,  11.62,   8.49,  10.09,   8.91,   9.73,  11.09,   7.39,   9.60,   8.57,  12.51,  10.26,  10.58,  10.95,   7.34,  11.42,  10.61,  11.54,   9.81,
20190204,  13.10,  11.96,  12.17,  10.85,  13.09,  12.69,  12.25,  11.70,  13.93,  15.64,   9.74,  15.28,  11.23,  13.39,  12.70,  11.53,  14.97,   9.90,  13.16,  12.56,  13.89,  14.32,  11.58,  11.82,  13.34,  14.12,  12.87,  12.08,  13.44,  13.24,  13.38,  12.89,  11.91,  11.17,  13.93,  12.54,  11.29,  12.88,  13.63,  12.51,  11.58,  14.93,  11.93,  12.07,  12.08,  10.60,  13.53,  11.30,  13.03,  10.89,  14.51,
20190205,   4.70,   6.78,   5.72,   8.21,   9.25,   5.20,   5.46,   6.89,   5.64,   7.04,   7.78,   5.80,   8.06,   6.80,   8.04,   5.55,  12.54,   5.64,   8.43,   5.21,   7.66,   6.59,   7.53,   4.91,   8.17,   8.86,   7.12,   7.41,   9.63,   6.42,   5.98,   6.44,   6.66,   8.30,   5.91,   7.74,   7.27,   7.27,   4.92,   7.49,   6.50,   6.73,   5.97,   7.34,   5.83,   4.86,   6.45,   5.46,   7.67,   7.33,   7.40,
20190206,   9.46,   7.19,   9.32,   7.53,  10.15,   7.56,   7.00,   8.01,   7.56,   7.86,   6.88,   7.27,   6.98,   8.68,  10.22,   8.17,   5.65,   7.89,   8.92,   8.24,   7.29,   8.68,   7.42,   6.26,   6.96,   7.38,   8.71,   6.49,  10.50,   6.98,   5.40,   9.52,   6.34,   8.05,   7.22,   7.03,   5.87,   8.42,   5.86,   7.37,   7.32,   7.78,   5.30,   6.67,   8.31,  11.31,   8.22,   9.28,   8.13,   7.20,   9.28,
20190207,  13.84,  15.52,  15.57,   5.69,  12.56,  16.90,  15.07,  13.29,  13.38,  15.75,  13.03,   9.68,  14.74,   5.74,  15.61,  10.87,  11.86,  10.83,  17.66,  15.53,  12.16,  10.61,  14.22,  13.66,  12.62,  11.35,  12.00,  13.30,   7.03,  13.78,   9.05,  15.84,   9.40,  11.28,  13.28,  14.21,  12.83,  12.64,  14.18,  12.76,  14.54,   8.48,  10.04,  13.27,  20.40,  10.65,  13.48,  14.58,  10.07,  12.36,  15.26,
20190208,  11.65,  15.79,  12.89,  10.40,  13.77,  15.89,  10.39,  12.79,  12.38,  13.12,  14.45,  15.42,  14.65,   5.96,  13.99,  13.76,  13.87,  12.56,  16.56,  14.01,  13.30,   8.89,  12.26,  13.90,  17.36,  12.40,  12.77,  12.93,   9.50,  11.01,  15.02,  16.60,  10.65,  12.42,  14.20,  10.37,  15.00,  15.87,  13.50,  10.18,  11.99,  12.65,  14.65,  12.87,  12.59,  13.52,  14.47,  12.10,  10.37,  10.59,  11.83,
20190209,  13.38,  10.74,  12.41,  11.91,  12.35,  11.62,   7.07,  10.52,  12.72,   8.08,  11.66,   9.69,  12.60,   7.95,  11.12,   9.86,  15.01,  10.59,  13.25,  14.24,   8.32,   7.93,  13.41,  10.03,   8.96,  11.45,   8.95,   6.66,  11.73,  10.52,  10.12,  12.77,  10.46,   9.91,  13.06,  10.12,  10.58,  11.69,  12.15,  14.12,  13.16,  10.85,  11.97,  13.73,  10.34,  11.63,  10.16,   9.98,  12.05,  12.18,  11.61,
20190210,  11.15,  11.06,   9.75,   7.14,  11.31,  12.87,  11.87,  12.41,  10.87,   9.82,  10.67,  10.90,  14.37,   9.48,  12.72,  11.13,   8.51,  10.51,   7.72,  10.15,  11.00,   6.09,  13.93,  10.41,   9.66,   9.45,  10.63,  13.87,   9.81,   5.99,  10.34,  15.52,  14.50,   5.95,  11.98,  11.62,  12.68,   6.50,  11.46,  11.06,  12.81,  10.26,   7.98,   9.38,  11.31,  10.80,  12.58,  13.49,   7.89,   9.86,   9.11,
20190211,  10.42,   4.68,   5.88,   6.52,   7.93,   6.01,   8.71,   5.09,   6.34,  10.40,   7.67,   8.32,   6.00,   8.04,   4.92,   5.76,   6.78,   6.97,   5.82,   5.68,  10.60,   5.18,   9.09,   8.52,   6.73,   8.39,   8.34,  11.87,   8.74,   5.01,   8.49,   5.56,  12.55,   6.16,   8.11,   9.34,   8.09,   7.63,   7.31,   6.64,   7.40,   5.51,   8.75,   7.90,   8.61,  10.35,   7.89,   9.29,   5.29,   6.67,   4.05,
